Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country_Region,City,State_Province,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
3677.00,US-2022-137897,14-11-2022,19-11-2022,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,59.90,2.00,0.00,23.96
3678.00,US-2022-137897,14-11-2022,19-11-2022,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,37.60,2.00,0.00,2.26
3679.00,US-2022-138674,14-11-2022,17-11-2022,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.97,4.00,0.20,29.99
3680.00,US-2022-145324,15-11-2022,19-11-2022,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2.00,0.00,14.39
3681.00,US-2022-138954,15-11-2022,17-11-2022,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,119.04,6.00,0.00,35.71
3682.00,US-2022-129525,15-11-2022,20-11-2022,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders 800 sheets",166.92,13.00,0.70,-116.84
3683.00,US-2022-138954,15-11-2022,17-11-2022,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.94,6.00,0.20,11.79
3684.00,US-2022-113173,15-11-2022,17-11-2022,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.36,3.00,0.80,-17.05
3685.00,US-2022-113173,15-11-2022,17-11-2022,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.27,9.00,0.20,15.64
3686.00,US-2022-138954,15-11-2022,17-11-2022,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3.00,0.00,20.58
3687.00,US-2022-113173,15-11-2022,17-11-2022,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5.00,0.20,-1.74
3688.00,US-2022-135685,16-11-2022,18-11-2022,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001185,Furniture,Furnishings,Advantus Employee of the Month Certificate Frame 11 x 13-1/2,185.58,6.00,0.00,76.09
3689.00,US-2022-145394,16-11-2022,20-11-2022,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.50,2.00,0.60,-15.53
3690.00,US-2022-150875,16-11-2022,20-11-2022,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2.00,0.00,160.18
3691.00,US-2022-135685,16-11-2022,18-11-2022,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10000688,Furniture,Tables,Chromcraft Bull-Nose Wood Round Conference Table Top Wood Base,653.55,3.00,0.00,111.10
3692.00,US-2022-135685,16-11-2022,18-11-2022,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10001520,Furniture,Tables,Lesro Sheffield Collection Coffee Table End Table Center Table Corner Table,214.11,3.00,0.00,36.40
3693.00,US-2022-164539,16-11-2022,22-11-2022,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum Red,523.25,5.00,0.00,141.28
3694.00,US-2022-120446,16-11-2022,18-11-2022,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.90,3.00,0.00,8.69
3695.00,US-2022-135685,16-11-2022,18-11-2022,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,9.00,0.00,84.52
3696.00,US-2022-145394,16-11-2022,20-11-2022,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,OFF-ST-10000344,Office Supplies,Storage,Neat Ideas Personal Hanging Folder Files Black,21.49,2.00,0.20,1.61
3697.00,US-2022-135685,16-11-2022,18-11-2022,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,4.00,0.00,229.99
3698.00,US-2022-145394,16-11-2022,20-11-2022,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central,TEC-PH-10001051,Technology,Phones,HTC One,239.98,3.00,0.20,27.00
3699.00,US-2022-150875,16-11-2022,20-11-2022,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.78,3.00,0.20,22.86
3700.00,US-2022-126725,17-11-2022,21-11-2022,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.57,2.00,0.20,2.82
3701.00,US-2022-110863,17-11-2022,24-11-2022,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.90,5.00,0.00,383.93
3702.00,US-2022-126725,17-11-2022,21-11-2022,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.60,3.00,0.00,15.37
3703.00,US-2022-126725,17-11-2022,21-11-2022,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,FUR-FU-10002813,Furniture,Furnishings,DAX Contemporary Wood Frame with Silver Metal Mat Desktop 11 x 14 Size,80.96,4.00,0.00,29.15
3704.00,US-2022-110863,17-11-2022,24-11-2022,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3.00,0.00,49.97
3705.00,US-2022-126725,17-11-2022,21-11-2022,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,32.40,5.00,0.00,15.55
3706.00,US-2022-126725,17-11-2022,21-11-2022,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7.00,0.00,54.40
3707.00,US-2022-126725,17-11-2022,21-11-2022,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.90,5.00,0.00,6.10
3708.00,US-2022-110863,17-11-2022,24-11-2022,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving 5 Shelves 24"" Deep Sand",541.24,4.00,0.00,5.41
3709.00,US-2022-163090,17-11-2022,21-11-2022,Second Class,GH-14665,Greg Hansen,Consumer,United States,Chicago,Illinois,60610,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92,5.00,0.20,3.07
3710.00,US-2022-126725,17-11-2022,21-11-2022,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.97,4.00,0.20,52.00
3711.00,US-2022-151680,19-11-2022,21-11-2022,Second Class,TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat 45"" x 53"" Lip 25"" x 12""",141.96,2.00,0.00,22.71
3712.00,US-2022-166800,19-11-2022,26-11-2022,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,4.00,0.00,8.39
3713.00,US-2022-145814,19-11-2022,24-11-2022,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.98,2.00,0.20,2.24
3714.00,US-2022-145814,19-11-2022,24-11-2022,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4.00,0.00,249.91
3715.00,US-2022-163965,20-11-2022,27-11-2022,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.35,3.00,0.20,-36.29
3716.00,US-2022-100454,20-11-2022,25-11-2022,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.05,4.00,0.20,9.30
3717.00,US-2022-165743,20-11-2022,23-11-2022,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.76,6.00,0.70,-247.80
3718.00,US-2022-124058,20-11-2022,24-11-2022,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3.00,0.20,35.76
3719.00,US-2022-110891,20-11-2022,24-11-2022,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002880,Furniture,Chairs,Global High-Back Leather Tilter Burgundy,344.37,4.00,0.30,-93.47
3720.00,US-2022-158589,20-11-2022,24-11-2022,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3.00,0.00,8.01
3721.00,US-2022-112305,20-11-2022,25-11-2022,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories Oak,22.14,3.00,0.00,6.42
3722.00,US-2022-116484,20-11-2022,26-11-2022,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.82,2.00,0.20,9.57
3723.00,US-2022-112305,20-11-2022,25-11-2022,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,119.04,6.00,0.00,30.95
3724.00,US-2022-100454,20-11-2022,25-11-2022,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,11.52,4.00,0.00,3.34
3725.00,US-2022-144652,20-11-2022,26-11-2022,Standard Class,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,19.46,7.00,0.00,5.06
3726.00,US-2022-100454,20-11-2022,25-11-2022,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3.00,0.00,16.32
3727.00,US-2022-165743,20-11-2022,23-11-2022,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.61,6.00,0.70,-7.37
3728.00,US-2022-165743,20-11-2022,23-11-2022,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.90,3.00,0.70,-3.43
3729.00,US-2022-136420,20-11-2022,21-11-2022,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-BI-10002854,Office Supplies,Binders,Performers Binder/Pad Holder Black,89.70,4.00,0.20,33.64
3730.00,US-2022-146465,20-11-2022,24-11-2022,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.19,9.00,0.20,7.56
3731.00,US-2022-163965,20-11-2022,27-11-2022,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88,4.00,0.70,-50.30
3732.00,US-2022-163965,20-11-2022,27-11-2022,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5.00,0.70,-5.78
3733.00,US-2022-136420,20-11-2022,21-11-2022,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50.12,4.00,0.00,23.56
3734.00,US-2022-156524,20-11-2022,26-11-2022,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book Phone Wirebound Standard Line Memo 2 3/4"" X 5""",19.65,3.00,0.00,9.04
3735.00,US-2022-163965,20-11-2022,27-11-2022,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,17.44,2.00,0.20,1.31
3736.00,US-2022-116484,20-11-2022,26-11-2022,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf Gray",141.55,3.00,0.20,-26.54
3737.00,US-2022-112305,20-11-2022,25-11-2022,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2.00,0.00,6.01
3738.00,US-2022-161767,20-11-2022,24-11-2022,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.99,2.00,0.40,56.00
3739.00,US-2022-124058,20-11-2022,24-11-2022,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.74,7.00,0.20,-15.46
3740.00,US-2022-115511,21-11-2022,25-11-2022,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115,West,FUR-BO-10002598,Furniture,Bookcases,Hon Metal Bookcases Putty,141.96,2.00,0.00,41.17
3741.00,US-2022-105690,21-11-2022,26-11-2022,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.13,2.00,0.32,-76.01
3742.00,US-2022-101511,21-11-2022,23-11-2022,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,Padded Folding Chairs Black 4/Carton,396.80,7.00,0.30,-11.34
3743.00,US-2022-102778,21-11-2022,24-11-2022,First Class,JH-15820,John Huston,Consumer,United States,Monroe,North Carolina,28110,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.18,1.00,0.20,4.77
3744.00,US-2022-119879,21-11-2022,25-11-2022,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table Walnut,1252.70,8.00,0.40,-480.20
3745.00,US-2022-159499,21-11-2022,23-11-2022,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.63,6.00,0.20,28.49
3746.00,US-2022-109337,21-11-2022,23-11-2022,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AP-10004052,Office Supplies,Appliances,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs 2/Pk,19.75,5.00,0.00,5.14
3747.00,US-2022-107083,21-11-2022,27-11-2022,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.59,3.00,0.80,-67.62
3748.00,US-2022-107083,21-11-2022,27-11-2022,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-AR-10002257,Office Supplies,Art,Eldon Spacemaker Box Quick-Snap Lid Clear,5.34,2.00,0.20,0.73
3749.00,US-2022-109337,21-11-2022,23-11-2022,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-AR-10003759,Office Supplies,Art,Crayola Anti Dust Chalk 12/Pack,10.92,6.00,0.00,4.91
3750.00,US-2022-107083,21-11-2022,27-11-2022,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.70,2.00,0.80,-2.54
3751.00,US-2022-107083,21-11-2022,27-11-2022,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,5.00,0.80,-13.17
3752.00,US-2022-115511,21-11-2022,25-11-2022,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders Rigid 75 Pt. Covers 11"" x 14-7/8""",66.05,4.00,0.20,23.12
3753.00,US-2022-105690,21-11-2022,26-11-2022,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.70,2.00,0.20,3.95
3754.00,US-2022-159499,21-11-2022,23-11-2022,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,5.00,0.20,5.37
3755.00,US-2022-101511,21-11-2022,23-11-2022,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5.00,0.20,-3.77
3756.00,US-2022-109337,21-11-2022,23-11-2022,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,3.00,0.00,165.29
3757.00,US-2022-159499,21-11-2022,23-11-2022,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.34,2.00,0.20,-1.46
3758.00,US-2022-105690,21-11-2022,26-11-2022,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.99,1.00,0.20,165.00
